Date,Year,Month,Day,Arrival Quantity,Min Price,Max Price,Previous_Modal_Price,Modal Price
2019-02-27,2019,2,27,50.0,1000.0,1300.0,1115.0,1150.0
2019-02-28,2019,2,28,48.0,1150.0,1350.0,1150.0,1250.0
2019-03-01,2019,3,1,46.0,1150.0,1350.0,1250.0,1250.0
2019-03-02,2019,3,2,50.0,1000.0,1300.0,1250.0,1150.0
2019-03-05,2019,3,5,40.0,1500.0,1800.0,1150.0,1650.0
2019-03-06,2019,3,6,39.0,1600.0,2000.0,1650.0,1800.0
2019-03-07,2019,3,7,37.0,1700.0,2300.0,1800.0,2000.0
2019-03-08,2019,3,8,48.0,1500.0,2000.0,2000.0,1750.0
2019-03-11,2019,3,11,38.0,2000.0,2500.0,1750.0,2250.0
2019-03-12,2019,3,12,42.0,1850.0,2250.0,2250.0,2050.0
2019-03-13,2019,3,13,44.0,1600.0,2200.0,2050.0,1900.0
2019-03-14,2019,3,14,44.0,1600.0,2200.0,1900.0,1900.0
2019-03-15,2019,3,15,48.0,1400.0,2000.0,1900.0,1700.0
2019-03-16,2019,3,16,50.0,1300.0,1800.0,1700.0,1550.0
2019-03-18,2019,3,18,52.0,1250.0,1750.0,1550.0,1500.0
2019-03-19,2019,3,19,50.0,1400.0,1800.0,1500.0,1600.0
2019-03-20,2019,3,20,47.0,1500.0,1800.0,1600.0,1650.0
2019-03-22,2019,3,22,24.0,1000.0,1500.0,1650.0,1250.0
2019-03-25,2019,3,25,37.0,1300.0,1700.0,1250.0,1500.0
2019-03-26,2019,3,26,35.0,1200.0,1800.0,1500.0,1500.0
2019-03-27,2019,3,27,38.0,1250.0,1750.0,1500.0,1500.0
2019-03-28,2019,3,28,40.0,1300.0,1700.0,1500.0,1500.0
2019-03-29,2019,3,29,47.0,1200.0,1600.0,1500.0,1400.0
2019-03-30,2019,3,30,41.0,1400.0,2000.0,1400.0,1700.0
2019-04-01,2019,4,1,35.0,1800.0,2400.0,1700.0,2100.0
2019-04-02,2019,4,2,36.0,1600.0,2000.0,2100.0,1800.0
2019-04-03,2019,4,3,45.0,1450.0,1800.0,1800.0,1625.0
2019-04-04,2019,4,4,42.0,1400.0,1850.0,1625.0,1625.0
2019-04-05,2019,4,5,43.0,1400.0,1800.0,1625.0,1600.0
2019-04-06,2019,4,6,46.0,1300.0,1600.0,1600.0,1450.0
2019-04-08,2019,4,8,50.0,1350.0,1650.0,1450.0,1500.0
2019-04-09,2019,4,9,53.0,1200.0,1600.0,1500.0,1400.0
2019-04-10,2019,4,10,48.0,1375.0,1675.0,1400.0,1525.0
2019-04-11,2019,4,11,40.0,1500.0,1800.0,1525.0,1650.0
2019-04-12,2019,4,12,50.0,1450.0,1750.0,1650.0,1600.0
2019-04-13,2019,4,13,56.0,1425.0,1675.0,1600.0,1550.0
2019-04-15,2019,4,15,58.0,1300.0,1600.0,1550.0,1450.0
2019-04-16,2019,4,16,54.0,1200.0,1600.0,1450.0,1400.0
2019-04-18,2019,4,18,50.0,1350.0,1750.0,1400.0,1550.0
2019-04-20,2019,4,20,60.0,1325.0,1675.0,1550.0,1500.0
2019-04-22,2019,4,22,70.0,1200.0,1600.0,1500.0,1400.0
2019-04-23,2019,4,23,75.0,1250.0,1550.0,1400.0,1400.0
2019-04-24,2019,4,24,68.0,1200.0,1500.0,1400.0,1350.0
2019-04-25,2019,4,25,65.0,1200.0,1600.0,1350.0,1400.0
2019-04-26,2019,4,26,60.0,1300.0,1600.0,1400.0,1450.0
2019-04-27,2019,4,27,70.0,1250.0,1750.0,1450.0,1500.0
2019-04-29,2019,4,29,65.0,1600.0,2000.0,1500.0,1800.0
2019-04-30,2019,4,30,50.0,1800.0,2400.0,1800.0,2100.0
2019-05-01,2019,5,1,36.0,2000.0,2500.0,2100.0,2250.0
2019-05-04,2019,5,4,35.0,2300.0,2900.0,2250.0,2600.0
2019-05-07,2019,5,7,38.0,2400.0,3000.0,2600.0,2700.0
2019-05-08,2019,5,8,42.0,2350.0,2900.0,2700.0,2625.0
2019-05-09,2019,5,9,40.0,2400.0,3000.0,2625.0,2700.0
2019-05-10,2019,5,10,42.0,2350.0,2900.0,2700.0,2625.0
2019-05-11,2019,5,11,40.0,2600.0,3200.0,2625.0,2900.0
2019-05-13,2019,5,13,43.0,2500.0,3000.0,2900.0,2750.0
2019-05-14,2019,5,14,45.0,2400.0,2900.0,2750.0,2650.0
2019-05-15,2019,5,15,50.0,2400.0,2800.0,2650.0,2600.0
2019-05-16,2019,5,16,47.0,2500.0,3000.0,2600.0,2700.0
2019-05-17,2019,5,17,49.0,2375.0,2875.0,2700.0,2625.0
2019-05-20,2019,5,20,37.0,3000.0,3500.0,2625.0,3250.0
2019-05-21,2019,5,21,32.0,3200.0,3600.0,3250.0,3400.0
2019-05-22,2019,5,22,30.0,3000.0,3800.0,3400.0,3400.0
2019-05-23,2019,5,23,35.0,3000.0,3500.0,3400.0,3250.0
2019-05-24,2019,5,24,32.0,3200.0,3600.0,3250.0,3400.0
2019-05-25,2019,5,25,36.0,3000.0,3500.0,3400.0,3250.0
2019-05-27,2019,5,27,34.0,3400.0,3800.0,3250.0,3600.0
2019-05-28,2019,5,28,35.0,3200.0,3600.0,3600.0,3400.0
2019-05-29,2019,5,29,32.0,3300.0,3700.0,3400.0,3500.0
2019-05-30,2019,5,30,29.0,3600.0,4000.0,3500.0,3800.0
2019-05-31,2019,5,31,29.0,3500.0,4000.0,3800.0,3800.0
2019-12-02,2019,12,2,50.0,1700.0,2300.0,3800.0,2050.0
2019-12-03,2019,12,3,60.0,1800.0,2200.0,2050.0,2000.0
2019-12-04,2019,12,4,56.0,1800.0,2400.0,2000.0,2200.0
2019-12-05,2019,12,5,65.0,1650.0,2250.0,2200.0,1800.0
2019-12-06,2019,12,6,65.0,1600.0,2000.0,1800.0,1800.0
2019-12-09,2019,12,9,75.0,1350.0,1750.0,1800.0,1550.0
2019-12-10,2019,12,10,80.0,1375.0,1675.0,1550.0,1525.0
2019-12-11,2019,12,11,83.0,1300.0,1600.0,1525.0,1450.0
2019-12-12,2019,12,12,78.0,1250.0,1450.0,1450.0,1350.0
2019-12-13,2019,12,13,72.0,1300.0,1500.0,1350.0,1400.0
2019-12-14,2019,12,14,75.0,1200.0,1500.0,1400.0,1350.0
2019-12-16,2019,12,16,63.0,1300.0,1600.0,1350.0,1450.0
2019-12-17,2019,12,17,68.0,1200.0,1500.0,1450.0,1350.0
2019-12-18,2019,12,18,73.0,1000.0,1400.0,1350.0,1200.0
2019-12-19,2019,12,19,67.0,1200.0,1500.0,1200.0,1350.0
2019-12-20,2019,12,20,70.0,1200.0,1400.0,1350.0,1300.0
2019-12-21,2019,12,21,68.0,1100.0,1450.0,1300.0,1300.0
2019-12-23,2019,12,23,68.0,1150.0,1450.0,1300.0,1300.0
2019-12-24,2019,12,24,65.0,1200.0,1400.0,1300.0,1300.0
2019-12-26,2019,12,26,69.0,1100.0,1300.0,1300.0,1200.0
2019-12-27,2019,12,27,78.0,1000.0,1200.0,1200.0,1100.0
2019-12-28,2019,12,28,78.0,1000.0,1200.0,1100.0,1100.0
2019-12-30,2019,12,30,65.0,1150.0,1350.0,1100.0,1250.0
2019-12-31,2019,12,31,62.0,1200.0,1400.0,1250.0,1300.0
2020-01-01,2020,1,1,40.0,1000.0,1300.0,1300.0,1150.0
2020-01-02,2020,1,2,38.0,1100.0,1400.0,1150.0,1250.0
2020-01-03,2020,1,3,45.0,1000.0,1300.0,1250.0,1150.0
2020-01-04,2020,1,4,56.0,1300.0,1500.0,1150.0,1400.0
2020-01-06,2020,1,6,48.0,1400.0,1600.0,1400.0,1500.0
2020-01-07,2020,1,7,43.0,1350.0,1650.0,1500.0,1500.0
2020-01-08,2020,1,8,40.0,1500.0,2000.0,1500.0,1750.0
2020-01-09,2020,1,9,38.0,1600.0,2200.0,1750.0,1900.0
2020-01-10,2020,1,10,42.0,1650.0,2150.0,1900.0,1900.0
2020-01-11,2020,1,11,46.0,1600.0,2000.0,1900.0,1800.0
2020-01-13,2020,1,13,48.0,1500.0,2000.0,1800.0,1750.0
2020-01-14,2020,1,14,45.0,1800.0,2200.0,1750.0,2000.0
2020-01-15,2020,1,15,50.0,1750.0,2150.0,2000.0,1950.0
2020-01-16,2020,1,16,68.0,1300.0,1800.0,1950.0,1550.0
2020-01-17,2020,1,17,70.0,1300.0,1600.0,1550.0,1450.0
2020-01-18,2020,1,18,60.0,1200.0,1500.0,1450.0,1350.0
2020-01-20,2020,1,20,60.0,1500.0,1800.0,1350.0,1650.0
2020-01-21,2020,1,21,68.0,1400.0,1600.0,1650.0,1500.0
2020-01-22,2020,1,22,63.0,1450.0,1750.0,1500.0,1650.0
2020-01-23,2020,1,23,72.0,1300.0,1700.0,1650.0,1500.0
2020-01-24,2020,1,24,80.0,1250.0,1600.0,1500.0,1425.0
2020-01-25,2020,1,25,83.0,1200.0,1500.0,1425.0,1350.0
2020-01-27,2020,1,27,90.0,1300.0,1500.0,1350.0,1400.0
2020-01-28,2020,1,28,82.0,1250.0,1550.0,1400.0,1400.0
2020-01-29,2020,1,29,85.0,1300.0,1500.0,1400.0,1350.0
2020-01-30,2020,1,30,85.0,1200.0,1500.0,1350.0,1350.0
2020-01-31,2020,1,31,87.0,1150.0,1450.0,1350.0,1300.0
2020-02-01,2020,2,1,53.0,1300.0,1800.0,1300.0,1550.0
2020-02-03,2020,2,3,60.0,1200.0,1600.0,1550.0,1400.0
2020-02-04,2020,2,4,58.0,1250.0,1650.0,1400.0,1450.0
2020-02-05,2020,2,5,65.0,1200.0,1500.0,1450.0,1350.0
2020-02-06,2020,2,6,67.0,1150.0,1450.0,1350.0,1300.0
2020-02-07,2020,2,7,70.0,1100.0,1500.0,1300.0,1300.0
2020-02-10,2020,2,10,80.0,1200.0,1400.0,1300.0,1300.0
2020-02-11,2020,2,11,70.0,1500.0,1800.0,1300.0,1650.0
2020-02-12,2020,2,12,70.0,1400.0,1700.0,1650.0,1650.0
2020-02-13,2020,2,13,75.0,1450.0,1750.0,1650.0,1600.0
2020-02-14,2020,2,14,72.0,1450.0,1850.0,1600.0,1650.0
2020-02-15,2020,2,15,78.0,1400.0,1800.0,1650.0,1600.0
2020-02-17,2020,2,17,60.0,1600.0,2000.0,1600.0,1800.0
2020-02-18,2020,2,18,58.0,1500.0,2000.0,1800.0,1750.0
2020-02-19,2020,2,19,50.0,1800.0,2200.0,1750.0,2000.0
2020-02-20,2020,2,20,54.0,1600.0,2000.0,2000.0,1800.0
2020-02-21,2020,2,21,58.0,1500.0,2000.0,1800.0,1750.0
2020-02-22,2020,2,22,63.0,1450.0,1950.0,1750.0,1700.0
2020-02-24,2020,2,24,70.0,1400.0,1800.0,1700.0,1600.0
2020-02-25,2020,2,25,67.0,1475.0,1825.0,1600.0,1650.0
2020-02-26,2020,2,26,70.0,1450.0,1750.0,1650.0,1600.0
2020-02-27,2020,2,27,75.0,1350.0,1650.0,1600.0,1500.0
2020-02-28,2020,2,28,68.0,1400.0,1700.0,1500.0,1550.0
2020-02-29,2020,2,29,70.0,1300.0,1700.0,1550.0,1500.0
2020-03-02,2020,3,2,13.0,1300.0,1500.0,1500.0,1400.0
2020-03-03,2020,3,3,57.0,1350.0,1600.0,1400.0,1475.0
2020-03-04,2020,3,4,55.0,1400.0,1600.0,1475.0,1500.0
2020-03-05,2020,3,5,60.0,1300.0,1570.0,1500.0,1400.0
2020-03-06,2020,3,6,75.0,1250.0,1500.0,1400.0,1350.0
2020-03-07,2020,3,7,75.0,1250.0,1500.0,1350.0,1350.0
2020-03-09,2020,3,9,65.0,1300.0,1500.0,1350.0,1400.0
2020-03-11,2020,3,11,40.0,1100.0,1400.0,1400.0,1250.0
2020-03-12,2020,3,12,50.0,1200.0,1450.0,1250.0,1300.0
2020-03-13,2020,3,13,50.0,1200.0,1500.0,1300.0,1350.0
2020-03-14,2020,3,14,54.0,1150.0,1450.0,1350.0,1300.0
2020-03-16,2020,3,16,48.0,1200.0,1500.0,1300.0,1350.0
2020-03-17,2020,3,17,53.0,1300.0,1600.0,1350.0,1450.0
2020-03-18,2020,3,18,60.0,1200.0,1500.0,1450.0,1350.0
2020-03-19,2020,3,19,66.0,1150.0,1450.0,1350.0,1300.0
2020-03-20,2020,3,20,65.0,1100.0,1350.0,1300.0,1250.0
2020-03-21,2020,3,21,65.0,1000.0,1300.0,1250.0,1200.0
2020-12-18,2020,12,18,56.0,2000.0,2400.0,1200.0,2200.0
2020-12-19,2020,12,19,65.0,1800.0,2200.0,2200.0,2000.0
2020-12-21,2020,12,21,70.0,1400.0,2000.0,2000.0,1700.0
2020-12-22,2020,12,22,75.0,1200.0,1800.0,1700.0,1500.0
2020-12-23,2020,12,23,80.0,1100.0,1700.0,1500.0,1400.0
2020-12-24,2020,12,24,85.0,1200.0,1500.0,1400.0,1350.0
2020-12-26,2020,12,26,60.0,1600.0,2000.0,1350.0,1800.0
2020-12-28,2020,12,28,70.0,1500.0,1800.0,1800.0,1650.0
2020-12-29,2020,12,29,56.0,1800.0,2200.0,1650.0,2000.0
2020-12-30,2020,12,30,39.0,2000.0,2500.0,2000.0,2250.0
2020-12-31,2020,12,31,40.0,2150.0,2450.0,2250.0,2300.0
2021-01-01,2021,1,1,40.0,2150.0,2450.0,2300.0,2300.0
2021-01-02,2021,1,2,48.0,2050.0,2350.0,2300.0,2200.0
2021-01-04,2021,1,4,43.0,2200.0,2400.0,2200.0,2300.0
2021-01-05,2021,1,5,45.0,2000.0,2400.0,2300.0,2200.0
2021-01-06,2021,1,6,40.0,2000.0,2500.0,2200.0,2250.0
2021-01-07,2021,1,7,46.0,1800.0,2300.0,2250.0,2050.0
2021-01-08,2021,1,8,48.0,1800.0,2200.0,2050.0,2000.0
2021-01-09,2021,1,9,50.0,1600.0,2000.0,2000.0,1800.0
2021-01-11,2021,1,11,52.0,1500.0,1800.0,1800.0,1650.0
2021-01-12,2021,1,12,65.0,1400.0,1600.0,1650.0,1500.0
2021-01-13,2021,1,13,60.0,1400.0,1700.0,1500.0,1550.0
2021-01-14,2021,1,14,68.0,1200.0,1500.0,1550.0,1350.0
2021-01-15,2021,1,15,62.0,1200.0,1600.0,1350.0,1400.0
2021-01-16,2021,1,16,70.0,1300.0,1500.0,1400.0,1400.0
2021-01-18,2021,1,18,80.0,1150.0,1450.0,1400.0,1300.0
2021-01-19,2021,1,19,72.0,1100.0,1400.0,1300.0,1250.0
2021-01-20,2021,1,20,75.0,1000.0,1400.0,1250.0,1200.0
2021-01-21,2021,1,21,70.0,1100.0,1500.0,1200.0,1300.0
2021-01-22,2021,1,22,68.0,1200.0,1500.0,1300.0,1350.0
2021-01-23,2021,1,23,68.0,1200.0,1500.0,1350.0,1350.0
2021-01-25,2021,1,25,63.0,1300.0,1800.0,1350.0,1550.0
2021-01-27,2021,1,27,56.0,1400.0,2000.0,1550.0,1700.0
2021-01-28,2021,1,28,60.0,1450.0,1850.0,1700.0,1650.0
2021-01-29,2021,1,29,70.0,1425.0,1750.0,1650.0,1580.0
2021-01-30,2021,1,30,70.0,1425.0,1750.0,1580.0,1580.0
2021-02-01,2021,2,1,48.0,1600.0,2200.0,1580.0,1900.0
2021-02-02,2021,2,2,52.0,1400.0,2000.0,1900.0,1700.0
2021-02-03,2021,2,3,60.0,1500.0,2000.0,1700.0,1750.0
2021-02-04,2021,2,4,65.0,1450.0,1850.0,1750.0,1600.0
2021-02-05,2021,2,5,75.0,1350.0,1750.0,1600.0,1650.0
2021-02-06,2021,2,6,75.0,1350.0,1750.0,1650.0,1650.0
2021-02-08,2021,2,8,80.0,1350.0,1650.0,1650.0,1500.0
2021-02-09,2021,2,9,83.0,1300.0,1500.0,1500.0,1400.0
2021-02-10,2021,2,10,72.0,1400.0,1600.0,1400.0,1500.0
2021-02-11,2021,2,11,68.0,1425.0,1675.0,1500.0,1550.0
2021-02-12,2021,2,12,65.0,1400.0,1700.0,1550.0,1550.0
2021-02-13,2021,2,13,70.0,1300.0,1600.0,1550.0,1450.0
2021-02-15,2021,2,15,73.0,1350.0,1550.0,1450.0,1450.0
2021-02-16,2021,2,16,65.0,1400.0,1750.0,1450.0,1575.0
2021-02-17,2021,2,17,70.0,1200.0,1600.0,1575.0,1400.0
2021-02-18,2021,2,18,63.0,1300.0,1700.0,1400.0,1500.0
2021-02-19,2021,2,19,72.0,1000.0,1200.0,1500.0,1100.0
2021-02-20,2021,2,20,72.0,1000.0,1200.0,1100.0,1100.0
2021-02-22,2021,2,22,80.0,950.0,1150.0,1100.0,1050.0
2021-02-23,2021,2,23,86.0,800.0,1000.0,1050.0,900.0
2021-02-24,2021,2,24,78.0,850.0,1000.0,900.0,925.0
2021-02-25,2021,2,25,80.0,800.0,950.0,925.0,850.0
2021-02-26,2021,2,26,85.0,820.0,900.0,850.0,860.0
2021-02-27,2021,2,27,90.0,800.0,900.0,860.0,850.0
2021-03-01,2021,3,1,78.0,800.0,1000.0,850.0,900.0
2021-03-02,2021,3,2,80.0,750.0,900.0,900.0,825.0
2021-03-03,2021,3,3,85.0,750.0,850.0,825.0,800.0
2021-03-04,2021,3,4,87.0,700.0,800.0,800.0,750.0
2021-03-05,2021,3,5,82.0,650.0,800.0,750.0,725.0
2021-03-06,2021,3,6,86.0,650.0,780.0,725.0,715.0
2021-03-08,2021,3,8,90.0,630.0,750.0,715.0,690.0
2021-03-09,2021,3,9,85.0,640.0,700.0,690.0,670.0
2021-03-10,2021,3,10,100.0,600.0,700.0,670.0,650.0
2021-03-11,2021,3,11,100.0,580.0,660.0,650.0,620.0
2021-03-12,2021,3,12,92.0,600.0,680.0,620.0,640.0
2021-03-13,2021,3,13,100.0,580.0,660.0,640.0,620.0
2021-03-15,2021,3,15,90.0,600.0,700.0,620.0,650.0
2021-03-16,2021,3,16,82.0,650.0,750.0,650.0,700.0
2021-03-17,2021,3,17,78.0,640.0,700.0,700.0,670.0
2021-03-18,2021,3,18,75.0,620.0,680.0,670.0,660.0
2021-03-19,2021,3,19,80.0,600.0,680.0,660.0,640.0
2021-03-20,2021,3,20,76.0,630.0,690.0,640.0,660.0
2021-03-22,2021,3,22,68.0,625.0,875.0,660.0,750.0
2021-03-23,2021,3,23,68.0,625.0,875.0,750.0,750.0
2021-03-24,2021,3,24,75.0,700.0,850.0,750.0,775.0
2021-03-25,2021,3,25,70.0,800.0,1000.0,775.0,900.0
2021-03-26,2021,3,26,67.0,800.0,1200.0,900.0,1000.0
2021-03-27,2021,3,27,73.0,750.0,1000.0,1000.0,875.0
2021-03-30,2021,3,30,30.0,800.0,1000.0,875.0,900.0
2021-03-31,2021,3,31,38.0,900.0,1200.0,900.0,1050.0
2021-04-01,2021,4,1,35.0,1000.0,1400.0,1050.0,1200.0
2021-04-03,2021,4,3,38.0,1300.0,1500.0,1200.0,1400.0
2021-04-05,2021,4,5,36.0,1350.0,1650.0,1400.0,1500.0
2021-04-06,2021,4,6,45.0,1200.0,1500.0,1500.0,1350.0
2021-04-07,2021,4,7,58.0,1000.0,1400.0,1350.0,1200.0
2021-04-08,2021,4,8,64.0,900.0,1300.0,1200.0,1100.0
2021-04-09,2021,4,9,58.0,1050.0,1450.0,1100.0,1250.0
2021-04-10,2021,4,10,53.0,1200.0,1500.0,1250.0,1350.0
2021-04-12,2021,4,12,60.0,1200.0,1600.0,1350.0,1400.0
2021-04-15,2021,4,15,55.0,1200.0,1500.0,1400.0,1350.0
2021-04-16,2021,4,16,62.0,1000.0,1400.0,1350.0,1200.0
2021-04-17,2021,4,17,58.0,1200.0,1400.0,1200.0,1300.0
2021-04-19,2021,4,19,57.0,700.0,850.0,1300.0,750.0
2021-04-20,2021,4,20,57.0,700.0,850.0,750.0,750.0
2021-04-22,2021,4,22,48.0,600.0,700.0,750.0,650.0
2021-04-23,2021,4,23,62.0,640.0,700.0,650.0,670.0
2021-04-26,2021,4,26,59.0,700.0,800.0,670.0,750.0
2021-12-13,2021,12,13,50.0,3400.0,3800.0,750.0,3600.0
2021-12-14,2021,12,14,54.0,2800.0,3500.0,3600.0,3150.0
2021-12-15,2021,12,15,58.0,2600.0,3200.0,3150.0,2900.0
2021-12-16,2021,12,16,56.0,2500.0,3000.0,2900.0,2750.0
2021-12-17,2021,12,17,60.0,2600.0,3000.0,2750.0,2800.0
2021-12-18,2021,12,18,68.0,2300.0,2800.0,2800.0,2550.0
2021-12-20,2021,12,20,70.0,2200.0,2500.0,2550.0,2350.0
2021-12-21,2021,12,21,65.0,2250.0,2550.0,2350.0,2400.0
2021-12-22,2021,12,22,68.0,2000.0,2500.0,2400.0,2250.0
2021-12-23,2021,12,23,72.0,2000.0,2450.0,2250.0,2225.0
2021-12-24,2021,12,24,62.0,1800.0,2200.0,2225.0,2000.0
2021-12-27,2021,12,27,65.0,1600.0,2000.0,2000.0,1800.0
2021-12-28,2021,12,28,70.0,1500.0,2000.0,1800.0,1750.0
2021-12-29,2021,12,29,60.0,1650.0,2150.0,1750.0,1900.0
2021-12-30,2021,12,30,56.0,1700.0,2200.0,1900.0,1950.0
2021-12-31,2021,12,31,48.0,1700.0,2300.0,1950.0,2050.0
2022-01-01,2022,1,1,36.0,2400.0,2800.0,2050.0,2600.0
2022-01-03,2022,1,3,32.0,2500.0,3000.0,2600.0,2750.0
2022-01-04,2022,1,4,35.0,2200.0,2600.0,2750.0,2400.0
2022-01-05,2022,1,5,40.0,1800.0,2200.0,2400.0,2000.0
2022-01-06,2022,1,6,45.0,1600.0,2000.0,2000.0,1800.0
2022-01-07,2022,1,7,48.0,1500.0,2000.0,1800.0,1750.0
2022-01-08,2022,1,8,52.0,1400.0,1700.0,1750.0,1550.0
2022-01-10,2022,1,10,38.0,1600.0,2000.0,1550.0,1800.0
2022-01-11,2022,1,11,46.0,1500.0,1800.0,1800.0,1650.0
2022-01-12,2022,1,12,50.0,1200.0,1600.0,1650.0,1400.0
2022-01-13,2022,1,13,53.0,1300.0,1500.0,1400.0,1400.0
2022-01-14,2022,1,14,60.0,1200.0,1400.0,1400.0,1300.0
2022-01-15,2022,1,15,68.0,1000.0,1200.0,1300.0,1100.0
2022-01-17,2022,1,17,70.0,900.0,1100.0,1100.0,1000.0
2022-01-18,2022,1,18,65.0,950.0,1150.0,1000.0,1050.0
2022-01-19,2022,1,19,78.0,875.0,1075.0,1050.0,975.0
2022-01-20,2022,1,20,80.0,850.0,950.0,975.0,900.0
2022-01-21,2022,1,21,87.0,800.0,900.0,900.0,850.0
2022-01-22,2022,1,22,87.0,825.0,945.0,850.0,885.0
2022-01-24,2022,1,24,70.0,850.0,1000.0,885.0,925.0
2022-01-25,2022,1,25,75.0,800.0,1000.0,925.0,900.0
2022-01-27,2022,1,27,67.0,900.0,1100.0,900.0,1000.0
2022-01-28,2022,1,28,60.0,950.0,1250.0,1000.0,1100.0
2022-01-29,2022,1,29,65.0,1000.0,1200.0,1100.0,1100.0
2022-01-31,2022,1,31,72.0,900.0,1200.0,1100.0,1050.0
2022-02-01,2022,2,1,68.0,1000.0,1400.0,1050.0,1200.0
2022-02-02,2022,2,2,62.0,1200.0,1500.0,1200.0,1350.0
2022-02-04,2022,2,4,60.0,1250.0,1450.0,1350.0,1350.0
2022-02-05,2022,2,5,62.0,1300.0,1500.0,1350.0,1400.0
2022-02-07,2022,2,7,62.0,1300.0,1500.0,1400.0,1400.0
2022-02-08,2022,2,8,60.0,1250.0,1450.0,1400.0,1350.0
2022-02-09,2022,2,9,54.0,1200.0,1500.0,1350.0,1350.0
2022-02-10,2022,2,10,50.0,1300.0,1500.0,1350.0,1400.0
2022-02-11,2022,2,11,56.0,1150.0,1450.0,1400.0,1300.0
2022-02-12,2022,2,12,62.0,1000.0,1400.0,1300.0,1200.0
2022-02-14,2022,2,14,62.0,1000.0,1400.0,1200.0,1200.0
2022-02-15,2022,2,15,50.0,1200.0,1600.0,1200.0,1400.0
2022-02-16,2022,2,16,60.0,1350.0,1550.0,1400.0,1450.0
2022-02-17,2022,2,17,95.0,1575.0,1875.0,1450.0,1725.0
2022-02-18,2022,2,18,70.0,1300.0,1500.0,1725.0,1400.0
2022-02-19,2022,2,19,76.0,1150.0,1450.0,1400.0,1300.0
2022-02-21,2022,2,21,72.0,1300.0,1500.0,1300.0,1400.0
2022-02-22,2022,2,22,80.0,1200.0,1400.0,1400.0,1300.0
2022-02-24,2022,2,24,70.0,1350.0,1500.0,1300.0,1425.0
2022-02-25,2022,2,25,65.0,1350.0,1650.0,1425.0,1500.0
2022-02-26,2022,2,26,60.0,1400.0,1700.0,1500.0,1550.0
2022-02-28,2022,2,28,57.0,1500.0,1800.0,1550.0,1650.0
2022-03-02,2022,3,2,60.0,1600.0,2000.0,1650.0,1800.0
2022-03-03,2022,3,3,65.0,1200.0,1600.0,1800.0,1400.0
2022-03-04,2022,3,4,70.0,1100.0,1400.0,1400.0,1250.0
2022-03-05,2022,3,5,75.0,1000.0,1300.0,1250.0,1150.0
2022-03-07,2022,3,7,75.0,1000.0,1300.0,1150.0,1150.0
2022-03-08,2022,3,8,65.0,1175.0,1375.0,1150.0,1275.0
2022-03-09,2022,3,9,68.0,1150.0,1450.0,1275.0,1300.0
2022-03-10,2022,3,10,62.0,1200.0,1500.0,1300.0,1350.0
2022-03-11,2022,3,11,65.0,1200.0,1400.0,1350.0,1300.0
2022-03-12,2022,3,12,76.0,1100.0,1380.0,1300.0,1240.0
2022-03-14,2022,3,14,68.0,1150.0,1450.0,1240.0,1300.0
2022-03-15,2022,3,15,65.0,1200.0,1500.0,1300.0,1350.0
2022-03-16,2022,3,16,60.0,1350.0,1650.0,1350.0,1450.0
2022-03-17,2022,3,17,55.0,1400.0,1700.0,1450.0,1550.0
2022-03-19,2022,3,19,55.0,1400.0,1700.0,1550.0,1550.0
2022-03-21,2022,3,21,50.0,1500.0,2000.0,1550.0,1750.0
2022-03-22,2022,3,22,48.0,1600.0,1900.0,1750.0,1750.0
2022-03-23,2022,3,23,56.0,1550.0,1850.0,1750.0,1650.0
2022-03-24,2022,3,24,45.0,1575.0,1925.0,1650.0,1750.0
2022-03-25,2022,3,25,50.0,1400.0,1800.0,1750.0,1600.0
2022-03-26,2022,3,26,47.0,1450.0,1850.0,1600.0,1650.0
2022-03-28,2022,3,28,48.0,1500.0,1900.0,1650.0,1700.0
2022-03-29,2022,3,29,45.0,1400.0,1800.0,1700.0,1600.0
2022-03-30,2022,3,30,40.0,1375.0,1875.0,1600.0,1625.0
2022-03-31,2022,3,31,47.0,1275.0,1825.0,1625.0,1550.0
2022-04-01,2022,4,1,56.0,1400.0,1800.0,1550.0,1600.0
2022-04-02,2022,4,2,50.0,1500.0,2000.0,1600.0,1750.0
2022-04-04,2022,4,4,58.0,1400.0,1900.0,1750.0,1650.0
2022-04-05,2022,4,5,55.0,1450.0,2000.0,1650.0,1725.0
2022-04-06,2022,4,6,60.0,1500.0,1850.0,1725.0,1675.0
2022-04-07,2022,4,7,68.0,1500.0,1800.0,1675.0,1650.0
2022-04-08,2022,4,8,56.0,1600.0,2000.0,1650.0,1800.0
2022-04-09,2022,4,9,50.0,1700.0,2300.0,1800.0,1800.0
2022-04-11,2022,4,11,60.0,1550.0,2150.0,1800.0,1850.0
2022-04-12,2022,4,12,65.0,1500.0,2000.0,1850.0,1750.0
2022-04-13,2022,4,13,62.0,1600.0,2000.0,1750.0,1800.0
2022-04-16,2022,4,16,66.0,1575.0,1875.0,1800.0,1725.0
2022-04-18,2022,4,18,70.0,1650.0,1850.0,1725.0,1750.0
2022-04-19,2022,4,19,60.0,1800.0,2200.0,1750.0,2000.0
2022-04-20,2022,4,20,48.0,2000.0,2500.0,2000.0,2250.0
2022-04-21,2022,4,21,20.0,1900.0,2300.0,2250.0,2100.0
2022-04-22,2022,4,22,42.0,2000.0,2400.0,2100.0,2200.0
